LocationID,Name,State,Status,Response,Message
"0","Monoharpur","West Bengal","1","Success",""
"0","Mandawa","Rajasthan","1","Success",""
"0","Marigaon","Assam","1","Success",""
"0","Pallikonda","Tamil Nadu","1","Success",""
"0","Pindwara","Rajasthan","1","Success",""
"0","Shishgarh","Uttar Pradesh","1","Success",""
"0","Patur","Maharashtra","1","Success",""
"0","Mayang Imphal","Manipur","1","Success",""
"0","Mhowgaon","Madhya Pradesh","1","Success",""
"0","Guruvayoor","Kerala","1","Success",""
"0","Mhaswad","Maharashtra","1","Success",""
"0","Sahawar","Uttar Pradesh","1","Success",""
"0","Sivagiri","Tamil Nadu","1","Success",""
"0","Mundargi","Karnataka","1","Success",""
"0","Punjaipugalur","Tamil Nadu","1","Success",""
"0","Kailasahar","Tripura","1","Success",""
"0","Samthar","Uttar Pradesh","1","Success",""
"0","Sakti","Chhattisgarh","1","Success",""
"0","Sadalagi","Karnataka","1","Success",""
"0","Silao","Bihar","1","Success",""
"0","Mandalgarh","Rajasthan","1","Success",""
"0","Loha","Maharashtra","1","Success",""
"0","Pukhrayan","Uttar Pradesh","1","Success",""
"0","Padmanabhapuram","Tamil Nadu","1","Success",""
"0","Belonia","Tripura","1","Success",""
"0","Saiha","Mizoram","1","Success",""
"0","Srirampore","West Bengal","1","Success",""
"0","Talwara","Punjab","1","Success",""
"0","Puthuppally","Kerala","1","Success",""
"0","Khowai","Tripura","1","Success",""
"0","Vijaypur","Madhya Pradesh","1","Success",""
"0","Takhatgarh","Rajasthan","1","Success",""
"0","Thirupuvanam","Tamil Nadu","1","Success",""
"0","Adra","West Bengal","1","Success",""
"0","Piriyapatna","Karnataka","1","Success",""
"0","Obra","Uttar Pradesh","1","Success",""
"0","Adalaj","Gujarat","1","Success",""
"0","Nandgaon","Maharashtra","1","Success",""
"0","Barh","Bihar","1","Success",""
"0","Chhapra","Gujarat","1","Failed","Duplicate"
"0","Panamattom","Kerala","1","Success",""
"0","Niwai","Uttar Pradesh","1","Success",""
"0","Bageshwar","Uttarakhand","1","Success",""
"0","Tarbha","Odisha","1","Success",""
"0","Adyar","Karnataka","1","Success",""
"0","Narsinghgarh","Madhya Pradesh","1","Failed","Duplicate"
"0","Warud","Maharashtra","1","Success",""
"0","Asarganj","Bihar","1","Success",""
"0","Sarsod","Haryana","1","Success",""
